"","Datum","Warengruppe","Umsatz","Wochentag","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Feiertage","istFeiertag"
"1867",2018-09-17,"Brot",169.672756886252,"Montag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"1868",2018-09-18,"Brot",164.215439001854,"Dienstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"1869",2018-09-19,"Brot",125.025418823638,"Mittwoch",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"1870",2018-09-20,"Brot",179.593733748653,"Donnerstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"1871",2018-09-21,"Brot",130.208769715348,"Freitag",0,6,14.957142,16,61,"0",0
"1872",2018-09-22,"Brot",184.439519635154,"Samstag",0,4,13.025,20,61,"0",0
"1873",2018-09-23,"Brot",74.6249551733952,"Sonntag",0,6,11.65,6,61,"0",0
"1874",2018-09-24,"Brot",137.102756860325,"Montag",0,2,11.2875,17,21,"0",0
"1875",2018-09-25,"Brot",100.411548693478,"Dienstag",0,3,12.7625,9,0,"0",0
"1876",2018-09-26,"Brot",112.597491044382,"Mittwoch",0,7,14.2375,16,61,"0",0
"1877",2018-09-27,"Brot",162.922072204756,"Donnerstag",0,7,17.6,13,0,"0",0
"1878",2018-09-28,"Brot",125.039774268398,"Freitag",0,1,12.8625,15,21,"0",0
"1879",2018-09-29,"Brot",184.464972103049,"Samstag",0,6,13.1,10,61,"0",0
"1880",2018-09-30,"Brot",44.4865621376794,"Sonntag",0,5,13.9625,12,21,"0",0
"1881",2018-10-01,"Brot",192.355363154484,"Montag",0,5,11.1625,12,21,"0",0
"1882",2018-10-02,"Brot",150.080428493371,"Dienstag",0,6,10,18,61,"0",0
"1883",2018-10-03,"Brot",55.3427961821981,"Mittwoch",0,4,12.2875,18,21,"Tag der Deutschen Einheit",1
"1884",2018-10-04,"Brot",150.529213043163,"Donnerstag",0,7,14.2625,8,61,"0",0
"1885",2018-10-05,"Brot",107.907458485512,"Freitag",0,0,18.1125,8,5,"0",0
"1886",2018-10-06,"Brot",151.0462109399,"Samstag",0,1,14.3375,6,10,"0",0
"1887",2018-10-07,"Brot",79.182225364712,"Sonntag",0,1,11.4,10,5,"0",0
"1888",2018-10-08,"Brot",193.801418644681,"Montag",0,5,13.0625,10,NA,"0",0
"1889",2018-10-09,"Brot",133.323303967422,"Dienstag",0,3,15.125,9,0,"0",0
"1890",2018-10-10,"Brot",114.345955802533,"Mittwoch",0,0,17.1,6,10,"0",0
"1891",2018-10-11,"Brot",128.827790986595,"Donnerstag",0,0,19.633333,7,0,"0",0
"1892",2018-10-12,"Brot",141.635966878445,"Freitag",0,0,21.4125,7,NA,"0",0
"1893",2018-10-13,"Brot",164.614938529398,"Samstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"1894",2018-10-14,"Brot",101.342342389113,"Sonntag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"1895",2018-10-15,"Brot",141.611832426378,"Montag",0,0,20.7875,6,0,"0",0
"1896",2018-10-16,"Brot",100.049658279481,"Dienstag",0,7,19.0625,6,10,"0",0
"1897",2018-10-17,"Brot",110.560662673864,"Mittwoch",0,2,20.8375,5,5,"0",0
"1898",2018-10-18,"Brot",138.635818915537,"Donnerstag",0,1,12.816666,12,5,"0",0
"1899",2018-10-19,"Brot",142.857291829289,"Freitag",0,3,10.925,6,5,"0",0
"1900",2018-10-20,"Brot",148.932885707985,"Samstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"1901",2018-10-21,"Brot",66.6059399450434,"Sonntag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"1902",2018-10-22,"Brot",163.265793852077,"Montag",0,2,11.1,14,0,"0",0
"1903",2018-10-23,"Brot",120.201884589974,"Dienstag",0,7,11.925,23,63,"0",0
"1904",2018-10-24,"Brot",122.961654530722,"Mittwoch",0,4,10.357142,11,0,"0",0
"1905",2018-10-25,"Brot",117.157699522619,"Donnerstag",0,6,11.125,19,21,"0",0
"1906",2018-10-26,"Brot",130.363571945753,"Freitag",0,7,10.325,9,63,"0",0
"1907",2018-10-27,"Brot",116.630787946785,"Samstag",0,7,5.8375,13,63,"0",0
"1908",2018-10-28,"Brot",81.9235768948182,"Sonntag",0,2,5.5875,14,0,"0",0
"1909",2018-10-29,"Brot",98.870124336678,"Montag",0,7,7.3625,17,21,"0",0
"1910",2018-10-30,"Brot",117.752441798632,"Dienstag",0,7,10.6375,11,20,"0",0
"1911",2018-11-01,"Brot",146.439675349162,"Donnerstag",0,5,11.725,8,0,"0",0
"1912",2018-11-02,"Brot",107.256844129281,"Freitag",0,6,10.675,12,61,"0",0
"1913",2018-11-03,"Brot",178.252952756014,"Samstag",0,0,8.7,5,10,"0",0
"1914",2018-11-04,"Brot",134.048481023522,"Sonntag",0,8,8.225,5,10,"0",0
"1915",2018-11-05,"Brot",130.430867043917,"Montag",0,8,10.4125,6,10,"0",0
"1916",2018-11-06,"Brot",112.39649658316,"Dienstag",0,7,8.5375,5,45,"0",0
"1917",2018-11-07,"Brot",136.445235331702,"Mittwoch",0,1,11.0875,4,28,"0",0
"1918",2018-11-08,"Brot",142.028193401828,"Donnerstag",0,6,11.625,7,20,"0",0
"1919",2018-11-09,"Brot",86.8886475280672,"Freitag",0,7,9.3,6,61,"0",0
"1920",2018-11-10,"Brot",106.860340945035,"Samstag",0,7,11.425,8,61,"0",0
"1921",2018-11-11,"Brot",101.994838190702,"Sonntag",0,7,12.2375,8,61,"0",0
"1922",2018-11-12,"Brot",132.745670542007,"Montag",0,7,10.5375,4,61,"0",0
"1923",2018-11-13,"Brot",87.5844079890804,"Dienstag",0,7,10.325,9,61,"0",0
"1924",2018-11-14,"Brot",96.074649400777,"Mittwoch",0,7,8.4375,7,10,"0",0
"1925",2018-11-15,"Brot",150.023218835459,"Donnerstag",0,2,10.35,6,5,"0",0
"1926",2018-11-16,"Brot",132.061170873914,"Freitag",0,0,8.2625,7,10,"0",0
"1927",2018-11-17,"Brot",113.609831617009,"Samstag",0,0,5.375,10,10,"0",0
"1928",2018-11-18,"Brot",154.903999060926,"Sonntag",0,7,6.75,14,0,"0",0
"1929",2018-11-19,"Brot",151.107814341933,"Montag",0,6,5.775,21,61,"0",0
"1930",2018-11-20,"Brot",171.180143769552,"Dienstag",0,7,4.725,16,NA,"0",0
"1931",2018-11-21,"Brot",172.682340705832,"Mittwoch",0,7,3.05,12,0,"0",0
"1932",2018-11-22,"Brot",163.81252829809,"Donnerstag",0,8,1.5125,9,21,"0",0
"1933",2018-11-23,"Brot",164.407027282348,"Freitag",0,8,1.8875,6,10,"0",0
"1934",2018-11-24,"Brot",152.930858066512,"Samstag",0,8,3.025,4,10,"0",0
"1935",2018-11-25,"Brot",110.285573763138,"Sonntag",0,8,5.1625,12,53,"0",0
"1936",2018-11-26,"Brot",175.531432265921,"Montag",0,7,4.95,12,61,"0",0
"1937",2018-11-27,"Brot",138.763468933669,"Dienstag",0,8,2.1625,3,NA,"0",0
"1938",2018-11-28,"Brot",114.466032757839,"Mittwoch",0,3,1.5,10,5,"0",0
"1939",2018-11-29,"Brot",192.401429117212,"Donnerstag",0,7,3.3,10,61,"0",0
"1940",2018-11-30,"Brot",140.727038734556,"Freitag",0,5,7.8375,8,NA,"0",0
"1941",2018-12-01,"Brot",149.536417139072,"Samstag",0,7,7.1625,8,61,"0",0
"1942",2018-12-02,"Brot",80.7454632835028,"Sonntag",0,7,8.15,8,61,"0",0
"1943",2018-12-03,"Brot",134.982934369408,"Montag",0,7,10.825,12,61,"0",0
"1944",2018-12-04,"Brot",130.738622888198,"Dienstag",0,1,5.442857,14,21,"0",0
"1945",2018-12-05,"Brot",150.954867357986,"Mittwoch",0,1,3.7375,6,0,"0",0
"1946",2018-12-06,"Brot",155.424776546481,"Donnerstag",0,7,6.725,7,61,"0",0
"1947",2018-12-07,"Brot",149.156324942801,"Freitag",0,7,10.825,9,61,"0",0
"1948",2018-12-08,"Brot",162.422333850726,"Samstag",0,8,7.475,18,61,"0",0
"1949",2018-12-09,"Brot",105.331910087982,"Sonntag",0,7,6.95,18,61,"0",0
"1950",2018-12-10,"Brot",135.058177686002,"Montag",0,5,4.9125,15,21,"0",0
"1951",2018-12-11,"Brot",107.223641365503,"Dienstag",0,6,4.6375,11,NA,"0",0
"1952",2018-12-12,"Brot",64.925063496382,"Mittwoch",0,7,4.175,12,21,"0",0
"1953",2018-12-13,"Brot",104.192506744859,"Donnerstag",0,7,2.925,10,61,"0",0
"1954",2018-12-14,"Brot",95.8010438433166,"Freitag",0,7,2.175,12,22,"0",0
"1955",2018-12-15,"Brot",107.83961104495,"Samstag",0,7,0.5375,7,NA,"0",0
"1956",2018-12-16,"Brot",70.382894666998,"Sonntag",0,7,0.2,9,NA,"0",0
"1957",2018-12-17,"Brot",112.65963525951,"Montag",0,8,0.65,6,20,"0",0
"1958",2018-12-18,"Brot",90.234242134669,"Dienstag",0,7,5.3125,6,21,"0",0
"1959",2018-12-19,"Brot",87.3755287339311,"Mittwoch",0,7,3.175,9,61,"0",0
"1960",2018-12-20,"Brot",118.068867974462,"Donnerstag",0,7,4.8875,4,53,"0",0
"1961",2018-12-21,"Brot",180.124660584472,"Freitag",0,7,6.1125,9,61,"0",0
"1962",2018-12-22,"Brot",117.547722952936,"Samstag",0,8,4.3,4,NA,"0",0
"1963",2018-12-23,"Brot",47.7768365436555,"Sonntag",0,7,6.45,9,61,"0",0
"1964",2018-12-24,"Brot",222.886757282318,"Montag",0,7,2.5,10,22,"0",0
"1965",2018-12-27,"Brot",145.857445930094,"Donnerstag",0,7,7.125,12,20,"0",0
"1966",2018-12-28,"Brot",151.41162672486,"Freitag",0,7,7.3125,11,61,"0",0
"1967",2018-12-29,"Brot",154.763342495623,"Samstag",0,8,7.675,10,61,"0",0
"1968",2018-12-30,"Brot",43.1213655054938,"Sonntag",0,2,6.675,16,NA,"0",0
"1969",2018-12-31,"Brot",263.59192930893,"Montag",0,7,7.3875,13,45,"0",0
"1970",2019-01-02,"Brot",160.117027937975,"Mittwoch",0,0,3.9125,20,0,"0",0
"1971",2019-01-03,"Brot",115.105997832778,"Donnerstag",0,2,0.725,6,NA,"0",0
"1972",2019-01-04,"Brot",112.736797021908,"Freitag",0,7,5.55,15,61,"0",0
"1973",2019-01-05,"Brot",124.542821875606,"Samstag",0,5,7.85,8,21,"0",0
"1974",2019-01-06,"Brot",91.162402587366,"Sonntag",0,7,3.65,7,61,"0",0
"1975",2019-01-07,"Brot",182.110534896526,"Montag",0,8,5.9375,8,55,"0",0
"1976",2019-01-08,"Brot",151.180870102872,"Dienstag",0,6,5.5,19,21,"0",0
"1977",2019-01-09,"Brot",117.871483876398,"Mittwoch",0,7,3.1375,22,0,"0",0
"1978",2019-01-10,"Brot",142.195270594447,"Donnerstag",0,7,1.4,7,NA,"0",0
"1979",2019-01-11,"Brot",145.981412999221,"Freitag",0,6,6.8625,15,61,"0",0
"1980",2019-01-12,"Brot",170.27700110426,"Samstag",0,7,6.0875,13,61,"0",0
"1981",2019-01-13,"Brot",47.4639099524029,"Sonntag",0,7,7.6875,20,61,"0",0
"1982",2019-01-14,"Brot",160.881577053706,"Montag",0,2,1.9375,18,5,"0",0
"1983",2019-01-15,"Brot",136.392616539489,"Dienstag",0,7,6.6625,18,61,"0",0
"1984",2019-01-16,"Brot",135.546703264229,"Mittwoch",0,7,7.2125,14,61,"0",0
"1985",2019-01-17,"Brot",133.258569781071,"Donnerstag",0,7,4.1875,15,61,"0",0
"1986",2019-01-18,"Brot",119.701939694742,"Freitag",0,1,1.2625,7,0,"0",0
"1987",2019-01-19,"Brot",125.700190783672,"Samstag",0,2,0.925,4,49,"0",0
"1988",2019-01-20,"Brot",87.7395139166952,"Sonntag",0,1,0.85,4,10,"0",0
"1989",2019-01-21,"Brot",153.025656170938,"Montag",0,6,-0.425,9,71,"0",0
"1990",2019-01-22,"Brot",149.172252145887,"Dienstag",0,5,0.1375,9,10,"0",0
"1991",2019-01-23,"Brot",121.527282454696,"Mittwoch",0,4,-3.075,7,10,"0",0
"1992",2019-01-24,"Brot",125.942286217546,"Donnerstag",0,8,-4.8125,6,22,"0",0
"1993",2019-01-25,"Brot",108.356594654512,"Freitag",0,8,-3.3875,6,71,"0",0
"1994",2019-01-26,"Brot",175.415124838839,"Samstag",0,7,3.8375,7,61,"0",0
"1995",2019-01-27,"Brot",49.3818313556252,"Sonntag",0,8,4.9375,7,61,"0",0
"1996",2019-01-28,"Brot",132.057383272139,"Montag",0,8,2.75,5,20,"0",0
"1997",2019-01-29,"Brot",90.9705534799531,"Dienstag",0,6,1.575,7,68,"0",0
"1998",2019-01-30,"Brot",118.126507405341,"Mittwoch",0,5,1.6,10,NA,"0",0
"1999",2019-01-31,"Brot",154.003417423589,"Donnerstag",0,7,1.4,7,20,"0",0
"2000",2019-02-01,"Brot",107.743565871554,"Freitag",0,7,-0.075,12,10,"0",0
"2001",2019-02-02,"Brot",130.080105511977,"Samstag",0,8,1.7375,10,10,"0",0
"2002",2019-02-03,"Brot",64.1784269171436,"Sonntag",0,1,2.5,9,0,"0",0
"2003",2019-02-04,"Brot",112.833065951482,"Montag",0,7,2.95,12,NA,"0",0
"2004",2019-02-05,"Brot",155.191494172636,"Dienstag",0,7,4.6375,11,61,"0",0
"2005",2019-02-06,"Brot",155.457559674383,"Mittwoch",0,7,3.6625,11,61,"0",0
"2006",2019-02-07,"Brot",142.821337459683,"Donnerstag",0,7,6.0375,10,61,"0",0
"2007",2019-02-08,"Brot",109.95362212503,"Freitag",0,7,6.5,11,61,"0",0
"2008",2019-02-09,"Brot",120.477239919547,"Samstag",0,7,7.4,18,61,"0",0
"2009",2019-02-10,"Brot",78.1583018498252,"Sonntag",0,7,5.125,7,61,"0",0
"2010",2019-02-11,"Brot",165.093787069938,"Montag",0,2,5.9375,16,0,"0",0
"2011",2019-02-12,"Brot",113.729672561074,"Dienstag",0,4,5.225,12,20,"0",0
"2012",2019-02-13,"Brot",103.245962081149,"Mittwoch",0,8,7.5375,13,20,"0",0
"2013",2019-02-14,"Brot",186.934470510163,"Donnerstag",0,3,7.4,10,10,"0",0
"2014",2019-02-15,"Brot",163.167053321494,"Freitag",0,0,11.3375,7,0,"0",0
"2015",2019-02-16,"Brot",182.678190795176,"Samstag",0,0,10.425,12,5,"0",0
"2016",2019-02-17,"Brot",59.8869556751987,"Sonntag",0,3,11.625,5,5,"0",0
"2017",2019-02-18,"Brot",143.1408479218,"Montag",0,0,11.725,7,0,"0",0
"2018",2019-02-19,"Brot",109.203984405727,"Dienstag",0,7,6.75,15,63,"0",0
"2019",2019-02-20,"Brot",130.805442333356,"Mittwoch",0,7,7.34,11,61,"0",0
"2020",2019-02-21,"Brot",141.652854580498,"Donnerstag",0,8,7.675,12,61,"0",0
"2021",2019-02-22,"Brot",108.452509010668,"Freitag",0,4,4.125,11,0,"0",0
"2022",2019-02-23,"Brot",118.208265452065,"Samstag",0,6,4.775,6,NA,"0",0
"2023",2019-02-24,"Brot",99.8311873690383,"Sonntag",0,0,9.6875,9,5,"0",0
"2024",2019-02-25,"Brot",157.426487546605,"Montag",0,0,9.8125,9,21,"0",0
"2025",2019-02-26,"Brot",132.211769264422,"Dienstag",0,0,10.85,7,5,"0",0
"2026",2019-02-27,"Brot",91.3592677556238,"Mittwoch",0,1,13.4125,10,5,"0",0
"2027",2019-02-28,"Brot",121.703340957141,"Donnerstag",0,5,7.8875,11,21,"0",0
"2028",2019-03-01,"Brot",118.784797126864,"Freitag",0,7,5.6375,8,NA,"0",0
"2029",2019-03-02,"Brot",143.076484951611,"Samstag",0,7,5.4,7,NA,"0",0
"2030",2019-03-03,"Brot",79.2368281153512,"Sonntag",0,6,8.975,13,61,"0",0
"2031",2019-03-04,"Brot",127.550159106772,"Montag",0,6,7.5375,20,61,"0",0
"2032",2019-03-05,"Brot",111.238902964612,"Dienstag",0,5,6.8875,17,61,"0",0
"2033",2019-03-06,"Brot",124.179819879211,"Mittwoch",0,7,6.7625,9,61,"0",0
"2034",2019-03-07,"Brot",132.52156451077,"Donnerstag",0,6,9.65,19,61,"0",0
"2035",2019-03-08,"Brot",65.2709665626152,"Freitag",0,5,6.8875,26,61,"0",0
"2036",2019-03-09,"Brot",131.500713215673,"Samstag",0,6,6.35,22,63,"0",0
"2037",2019-03-10,"Brot",141.61884794173,"Sonntag",0,6,6.8875,10,21,"0",0
"2038",2019-03-11,"Brot",93.9208418423662,"Montag",0,5,4.075,6,61,"0",0
"2039",2019-03-12,"Brot",120.480155836899,"Dienstag",0,6,5.425,13,61,"0",0
"2040",2019-03-13,"Brot",107.020422015878,"Mittwoch",0,7,5.8,15,63,"0",0
"2041",2019-03-14,"Brot",158.77009369792,"Donnerstag",0,7,5.5625,12,61,"0",0
"2042",2019-03-15,"Brot",83.5542829945051,"Freitag",0,7,7.4875,25,61,"0",0
"2043",2019-03-16,"Brot",123.529461993553,"Samstag",0,7,5.5875,11,61,"0",0
"2044",2019-03-17,"Brot",108.450527804453,"Sonntag",0,5,7.4,20,21,"0",0
"2045",2019-03-18,"Brot",123.499140752006,"Montag",0,5,6.325,21,61,"0",0
"2046",2019-03-19,"Brot",103.918631987102,"Dienstag",0,3,7.0125,11,5,"0",0
"2047",2019-03-21,"Brot",108.506269560221,"Donnerstag",0,8,10.225,14,10,"0",0
"2048",2019-03-22,"Brot",92.813326688581,"Freitag",0,7,9.7,6,20,"0",0
"2049",2019-03-23,"Brot",168.239461407241,"Samstag",0,6,10.2625,15,10,"0",0
"2050",2019-03-24,"Brot",116.62751226765,"Sonntag",0,4,7.6625,12,0,"0",0
"2051",2019-03-25,"Brot",136.808127864794,"Montag",0,4,7.3375,17,21,"0",0
"2052",2019-03-26,"Brot",120.92294013116,"Dienstag",0,7,7.8375,16,21,"0",0
"2053",2019-03-27,"Brot",122.145028348693,"Mittwoch",0,8,8.375,14,61,"0",0
"2054",2019-03-28,"Brot",149.713168570792,"Donnerstag",0,8,10.7,9,NA,"0",0
"2055",2019-03-29,"Brot",133.436630134643,"Freitag",0,5,12.1125,11,21,"0",0
"2056",2019-03-30,"Brot",153.84457227233,"Samstag",0,1,15.5,11,5,"0",0
"2057",2019-03-31,"Brot",74.8212658412747,"Sonntag",0,0,7.6625,13,5,"0",0
"2058",2019-04-01,"Brot",245.619265173092,"Montag",0,0,8.05,13,5,"0",0
"2059",2019-04-02,"Brot",173.764451226688,"Dienstag",0,0,11.685714,10,5,"0",0
"2060",2019-04-04,"Brot",140.259228476536,"Donnerstag",0,4.73383500557414,11.8191759845628,10.9997226844149,NA,"0",0
"2061",2019-04-05,"Brot",195.372776405776,"Freitag",0,2,12.0625,10,5,"0",0
"2062",2019-04-06,"Brot",221.544972616069,"Samstag",0,0,12.7625,10,10,"0",0
"2063",2019-04-07,"Brot",63.4286972651388,"Sonntag",0,0,12.8375,8,5,"0",0
"2064",2019-04-08,"Brot",141.504883712471,"Montag",0,1,9.1125,16,5,"0",0
"2065",2019-04-09,"Brot",157.279751348511,"Dienstag",0,1,6.6625,15,5,"0",0
"2066",2019-04-10,"Brot",106.753609928517,"Mittwoch",0,0,6.275,14,5,"0",0
"2067",2019-04-11,"Brot",184.305559932074,"Donnerstag",0,7,5.3375,12,22,"0",0
"2068",2019-04-12,"Brot",167.179788786684,"Freitag",0,5,5.2125,11,22,"0",0
"2069",2019-04-13,"Brot",191.256804361095,"Samstag",0,7,3.475,16,68,"0",0
"2070",2019-04-14,"Brot",105.92675763505,"Sonntag",0,7,5.9375,16,61,"0",0
"2071",2019-04-15,"Brot",206.291439873206,"Montag",0,2,7.35,14,5,"0",0
"2072",2019-04-16,"Brot",160.587858185976,"Dienstag",0,0,8.4375,15,5,"0",0
"2073",2019-04-17,"Brot",195.838383496701,"Mittwoch",0,0,11.6625,14,5,"0",0
"2074",2019-04-18,"Brot",311.14566336704,"Donnerstag",0,0,13.0125,14,5,"0",0
"2075",2019-04-20,"Brot",382.439182826668,"Samstag",0,0,13.125,8,NA,"0",0
"2076",2019-04-21,"Brot",86.1604301246431,"Sonntag",0,0,16.8125,10,NA,"0",0
"2077",2019-04-22,"Brot",95.1681111032625,"Montag",0,0,15.775,16,5,"Ostermontag",1
"2078",2019-04-23,"Brot",223.838376028919,"Dienstag",0,0,14.225,19,5,"0",0
"2079",2019-04-24,"Brot",153.940590471977,"Mittwoch",0,2,17.65,10,21,"0",0
"2080",2019-04-25,"Brot",147.356983291321,"Donnerstag",0,0,19.6125,7,NA,"0",0
"2081",2019-04-26,"Brot",140.142103531186,"Freitag",0,7,14.975,16,95,"0",0
"2082",2019-04-27,"Brot",145.276597144117,"Samstag",0,5,16.2125,13,0,"0",0
"2083",2019-04-28,"Brot",91.9158084196627,"Sonntag",0,7,9.85,10,61,"0",0
"2084",2019-04-29,"Brot",161.765054987528,"Montag",0,3,13.6125,12,10,"0",0
"2085",2019-04-30,"Brot",201.964987645823,"Dienstag",0,6,17.65,11,0,"0",0
"2086",2019-05-02,"Brot",189.273059348247,"Donnerstag",0,7,8.95,16,61,"0",0
"2087",2019-05-03,"Brot",142.043390834001,"Freitag",0,6,8.7625,18,21,"0",0
"2088",2019-05-04,"Brot",165.804181995608,"Samstag",0,5,7.3,15,61,"0",0
"2089",2019-05-05,"Brot",65.3587627162971,"Sonntag",0,5,10.6875,15,NA,"0",0
"2090",2019-05-06,"Brot",140.519627019684,"Montag",0,3,9.1625,18,61,"0",0
"2091",2019-05-07,"Brot",168.976262342693,"Dienstag",0,3,9.6625,14,21,"0",0
"2092",2019-05-08,"Brot",118.792475571139,"Mittwoch",0,6,12.8125,8,61,"0",0
"2093",2019-05-09,"Brot",165.940484010522,"Donnerstag",0,6,15,7,61,"0",0
"2094",2019-05-10,"Brot",196.214357505802,"Freitag",0,7,10.4625,11,61,"0",0
"2095",2019-05-11,"Brot",166.036457065851,"Samstag",0,1,11.525,9,NA,"0",0
"2096",2019-05-12,"Brot",76.6070193885257,"Sonntag",0,1,13.0125,16,5,"0",0
"2097",2019-05-13,"Brot",125.801109734768,"Montag",0,1,12.7125,11,5,"0",0
"2098",2019-05-14,"Brot",114.196058477499,"Dienstag",0,7,12.3375,9,NA,"0",0
"2099",2019-05-15,"Brot",151.544951853335,"Mittwoch",0,2,13.9,11,NA,"0",0
"2100",2019-05-16,"Brot",175.284628078081,"Donnerstag",0,7,12.475,15,61,"0",0
"2101",2019-05-17,"Brot",169.927941822427,"Freitag",0,7,11.95,11,10,"0",0
"2102",2019-05-18,"Brot",177.886431973828,"Samstag",0,3,16.4875,13,5,"0",0
"2103",2019-05-19,"Brot",73.7864023905438,"Sonntag",0,4,14.2375,12,10,"0",0
"2104",2019-05-20,"Brot",158.402368625626,"Montag",0,3,16.8125,9,28,"0",0
"2105",2019-05-21,"Brot",141.630521742031,"Dienstag",0,7,16.425,10,61,"0",0
"2106",2019-05-22,"Brot",131.607473419429,"Mittwoch",0,6,12.1,15,61,"0",0
"2107",2019-05-23,"Brot",125.316024600488,"Donnerstag",0,5,18.2375,10,0,"0",0
"2108",2019-05-24,"Brot",150.801702348629,"Freitag",0,2,18.4125,17,0,"0",0
"2109",2019-05-25,"Brot",176.363730494417,"Samstag",0,7,13.5375,14,NA,"0",0
"2110",2019-05-26,"Brot",91.8485411831319,"Sonntag",0,7,13.625,10,61,"0",0
"2111",2019-05-27,"Brot",135.089884893124,"Montag",0,6,15.2625,13,NA,"0",0
"2112",2019-05-28,"Brot",154.363980473,"Dienstag",0,6,13.1625,12,NA,"0",0
"2113",2019-05-29,"Brot",190.850120526359,"Mittwoch",0,3,13.3625,8,0,"0",0
"2114",2019-05-30,"Brot",85.1459297904495,"Donnerstag",0,7,14.0125,9,61,"Christi Himmelfahrt",1
"2115",2019-05-31,"Brot",215.454052033041,"Freitag",0,7,18.85,14,NA,"0",0
"2116",2019-06-01,"Brot",183.381710350506,"Samstag",0,6,19.5625,15,0,"0",0
"2117",2019-06-02,"Brot",65.9290669428528,"Sonntag",0,2,24.35,8,NA,"0",0
"2118",2019-06-03,"Brot",156.629344440515,"Montag",0,6,22.225,12,21,"0",0
"2119",2019-06-04,"Brot",182.363884800063,"Dienstag",0,7,16.0625,10,61,"0",0
"2120",2019-06-05,"Brot",129.984671134979,"Mittwoch",0,5,22.9125,11,NA,"0",0
"2121",2019-06-06,"Brot",156.696406271014,"Donnerstag",0,6,19.5,13,61,"0",0
"2122",2013-07-01,"Broetchen",535.856284785361,"Montag",0,6,17.8375,15,20,"0",0
"2123",2013-07-02,"Broetchen",546.780787392297,"Dienstag",0,3,17.3125,10,NA,"0",0
"2124",2013-07-03,"Broetchen",427.343258749983,"Mittwoch",0,7,21.075,6,61,"0",0
"2125",2013-07-04,"Broetchen",454.859641347987,"Donnerstag",0,7,18.85,7,20,"0",0
"2126",2013-07-05,"Broetchen",492.818804066088,"Freitag",0,5,19.975,12,NA,"0",0
"2127",2013-07-06,"Broetchen",631.906068038484,"Samstag",0,0,18.9625,8,NA,"0",0
"2128",2013-07-07,"Broetchen",695.25572963054,"Sonntag",0,0,21.375,9,NA,"0",0
"2129",2013-07-08,"Broetchen",538.529249911711,"Montag",0,0,22.725,10,5,"0",0
"2130",2013-07-09,"Broetchen",585.957264698849,"Dienstag",0,0,23.275,8,NA,"0",0
"2131",2013-07-10,"Broetchen",567.365764527953,"Mittwoch",0,2,19.6875,13,5,"0",0
"2132",2013-07-11,"Broetchen",569.109374584873,"Donnerstag",0,0,21.375,12,5,"0",0
"2133",2013-07-12,"Broetchen",600.267914678783,"Freitag",0,0,20.2875,7,NA,"0",0
"2134",2013-07-13,"Broetchen",747.140776382576,"Samstag",0,1,20.125,12,NA,"0",0
"2135",2013-07-14,"Broetchen",777.048841669282,"Sonntag",0,5,17.6875,15,5,"0",0
"2136",2013-07-15,"Broetchen",596.995099998235,"Montag",0,6,18.7375,12,NA,"0",0
"2137",2013-07-16,"Broetchen",558.797138274201,"Dienstag",0,1,21.1875,10,NA,"0",0
"2138",2013-07-17,"Broetchen",628.325718978073,"Mittwoch",0,5,22.5125,8,NA,"0",0
"2139",2013-07-18,"Broetchen",647.822253705942,"Donnerstag",0,1,23.25,11,5,"0",0
"2140",2013-07-19,"Broetchen",646.788959790823,"Freitag",0,3,22.475,16,5,"0",0
"2141",2013-07-20,"Broetchen",843.051280035386,"Samstag",0,0,23.1875,8,NA,"0",0
"2142",2013-07-21,"Broetchen",815.942264195776,"Sonntag",0,0,26.375,8,NA,"0",0
"2143",2013-07-22,"Broetchen",647.682748973215,"Montag",0,0,26.1,9,NA,"0",0
"2144",2013-07-23,"Broetchen",691.043662205889,"Dienstag",0,0,24.95,12,NA,"0",0
"2145",2013-07-24,"Broetchen",698.340862077002,"Mittwoch",0,3,24.075,11,NA,"0",0
"2146",2013-07-25,"Broetchen",681.250768331783,"Donnerstag",0,2,23.0875,9,NA,"0",0
"2147",2013-07-26,"Broetchen",718.016648132155,"Freitag",0,3,27.2625,6,NA,"0",0
"2148",2013-07-27,"Broetchen",855.619095347599,"Samstag",0,1,26.1625,10,NA,"0",0
"2149",2013-07-28,"Broetchen",871.802546455837,"Sonntag",0,4,24.8875,13,61,"0",0
"2150",2013-07-29,"Broetchen",672.50214523923,"Montag",0,1,22.7875,10,NA,"0",0
"2151",2013-07-30,"Broetchen",690.117757120039,"Dienstag",0,5,21.075,13,21,"0",0
"2152",2013-07-31,"Broetchen",667.842224335937,"Mittwoch",0,5,20.275,16,65,"0",0
"2153",2013-08-01,"Broetchen",667.213719343287,"Donnerstag",0,6,23.4,7,21,"0",0
