"","Datum","Warengruppe","Umsatz","Wochentag","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode"
"2414",2014-04-24,"Broetchen",417.193979627359,"Dienstag",NA,8,9.175,11,NA
"2415",2014-04-25,"Broetchen",456.429396514049,"Mittwoch",NA,0,13.5625,12,NA
"2416",2014-04-26,"Broetchen",586.998427577162,"Samstag",NA,0,15.45,11,NA
"2417",2014-04-27,"Broetchen",584.577549685164,"Sonntag",NA,0,16.225,16,NA
"2418",2014-04-28,"Broetchen",406.097160006948,"Freitag",NA,0,15.8875,11,NA
"2419",2014-04-29,"Broetchen",426.634045431234,"Montag",NA,0,18.0875,8,0
"2420",2014-04-30,"Broetchen",440.782783930678,"Donnerstag",NA,3,18,8,NA
"2421",2014-05-02,"Broetchen",506.773609930646,"Mittwoch",NA,6,10.225,13,NA
"2422",2014-05-05,"Broetchen",1203.43112985675,"Freitag",NA,8,10.7125,6,21
"2423",2014-05-06,"Broetchen",350.107434330692,"Montag",NA,7,15.775,9,NA
"2424",2014-05-07,"Broetchen",315.890695137174,"Donnerstag",NA,4,14.2125,15,65
"2425",2014-05-08,"Broetchen",366.1450783331,"Dienstag",NA,7,12.45,10,63
"2426",2014-05-09,"Broetchen",324.860077549193,"Mittwoch",NA,6,12.3875,10,61
"2427",2014-05-10,"Broetchen",478.617066120892,"Samstag",NA,7,13.275,12,61
"2428",2014-05-11,"Broetchen",460.682512294828,"Sonntag",NA,7,11.5625,12,63
"2429",2014-05-12,"Broetchen",328.92733265268,"Freitag",NA,7,12.7,14,63
"2430",2014-05-13,"Broetchen",297.999814467772,"Montag",NA,7,11.5625,15,21
"2431",2014-05-14,"Broetchen",314.953597620915,"Donnerstag",NA,7,11.5625,16,NA
"2432",2014-05-15,"Broetchen",352.418195482769,"Dienstag",NA,2,13.7875,8,NA
"2433",2014-05-16,"Broetchen",422.284930999887,"Mittwoch",NA,5,13.8875,9,NA
"2434",2014-05-17,"Broetchen",507.850100762978,"Samstag",NA,0,16.625,8,0
"2435",2014-05-18,"Broetchen",598.067011591372,"Sonntag",NA,4,16.5125,13,NA
"2436",2014-05-19,"Broetchen",385.830427464834,"Freitag",NA,6,13.7625,8,61
"2437",2014-05-20,"Broetchen",345.526173706413,"Montag",NA,0,20.725,12,NA
"2438",2014-05-21,"Broetchen",356.727230834875,"Donnerstag",NA,2,26.8625,8,NA
"2439",2014-05-22,"Broetchen",402.543178395128,"Dienstag",NA,0,26.375,8,NA
"2440",2014-05-23,"Broetchen",410.166785875368,"Mittwoch",NA,7,18.0125,12,65
"2441",2014-05-24,"Broetchen",524.51228527573,"Samstag",NA,2,17.9625,8,NA
"2442",2014-05-25,"Broetchen",597.047216641851,"Sonntag",NA,2,20.4625,11,NA
"2443",2014-05-26,"Broetchen",387.78920418638,"Freitag",NA,0,19.9625,13,NA
"2444",2014-05-27,"Broetchen",424.223657962549,"Montag",NA,7,12.8875,21,21
"2445",2014-05-28,"Broetchen",440.753384253967,"Donnerstag",NA,7,10.2,22,21
"2446",2014-05-29,"Broetchen",670.064174060842,"Dienstag",NA,4,12.7,14,NA
"2447",2014-05-30,"Broetchen",543.734282137968,"Mittwoch",NA,0,17.9625,13,NA
"2448",2014-05-31,"Broetchen",616.245915538845,"Samstag",NA,3,15.9125,15,NA
"2449",2014-06-01,"Broetchen",676.063588454464,"Sonntag",NA,7,13.825,6,21
"2450",2014-06-02,"Broetchen",441.052664780553,"Freitag",NA,0,17.625,9,NA
"2451",2014-06-03,"Broetchen",416.946808829077,"Montag",NA,1,20,9,NA
"2452",2014-06-04,"Broetchen",415.711170989076,"Donnerstag",NA,1,21.4875,14,NA
"2453",2014-06-05,"Broetchen",390.575773242664,"Dienstag",NA,5,15.0375,18,65
"2454",2014-06-06,"Broetchen",428.95344334705,"Mittwoch",NA,3,19.3125,12,NA
"2455",2014-06-07,"Broetchen",753.443538177679,"Samstag",NA,0,17.9625,8,NA
"2456",2014-06-08,"Broetchen",681.186640749589,"Sonntag",NA,6,22.1,12,21
"2457",2014-06-09,"Broetchen",808.126780736088,"Freitag",NA,0,20.6625,10,NA
"2458",2014-06-10,"Broetchen",481.25061409398,"Montag",NA,1,25.7875,9,NA
"2459",2014-06-11,"Broetchen",400.748048990214,"Donnerstag",NA,7,20.5,8,61
"2460",2014-06-12,"Broetchen",430.923755250979,"Dienstag",NA,4,19.55,12,NA
"2461",2014-06-13,"Broetchen",469.760139519046,"Mittwoch",NA,7,17.45,18,21
"2462",2014-06-14,"Broetchen",564.16430206382,"Samstag",NA,1,18.9125,13,NA
"2463",2014-06-15,"Broetchen",625.464619964173,"Sonntag",NA,0,19.275,8,NA
"2464",2014-06-16,"Broetchen",433.505937817699,"Freitag",NA,6,18.3125,10,0
"2465",2014-06-17,"Broetchen",419.651602758868,"Montag",NA,1,20.375,7,NA
"2466",2014-06-18,"Broetchen",432.574331239166,"Donnerstag",NA,3,19.3,13,NA
"2467",2014-06-19,"Broetchen",429.955728270914,"Dienstag",NA,7,15.2875,19,21
"2468",2014-06-20,"Broetchen",554.710447078857,"Mittwoch",NA,7,15.9875,16,NA
"2469",2014-06-21,"Broetchen",691.302129885254,"Samstag",1,6,15.5125,18,61
"2470",2014-06-22,"Broetchen",687.127455430513,"Sonntag",1,5,15.7,19,NA
"2471",2014-06-23,"Broetchen",511.714043984716,"Freitag",1,4,16.5,17,NA
"2472",2014-06-24,"Broetchen",508.608322070437,"Montag",1,7,14.3625,7,21
"2473",2014-06-25,"Broetchen",517.169259136224,"Donnerstag",1,0,18.4375,10,NA
"2474",2014-06-26,"Broetchen",583.733870024269,"Dienstag",1,6,17.575,8,63
"2475",2014-06-27,"Broetchen",595.204307059367,"Mittwoch",1,4,20.1625,7,95
"2476",2014-06-28,"Broetchen",861.858616856627,"Samstag",1,6,16.9625,6,95
"2477",2014-06-29,"Broetchen",770.70069957598,"Sonntag",1,7,17.3125,8,61
"2478",2014-06-30,"Broetchen",465.370251192507,"Freitag",NA,3,18.3375,12,NA
"2479",2014-07-01,"Broetchen",394.082975399495,"Montag",NA,6,15.6875,14,61
"2480",2014-07-02,"Broetchen",409.989815931385,"Donnerstag",NA,6,17.1125,15,NA
"2481",2014-07-03,"Broetchen",417.58250524734,"Dienstag",NA,7,20.4,9,NA
"2482",2014-07-04,"Broetchen",438.323208441248,"Mittwoch",NA,0,26.9375,10,NA
"2483",2014-07-05,"Broetchen",576.842941856878,"Samstag",NA,6,24.5875,10,65
"2484",2014-07-06,"Broetchen",538.601505202659,"Sonntag",NA,5,25.2375,6,NA
"2485",2014-07-07,"Broetchen",464.435046624119,"Freitag",NA,5,20.8,10,NA
"2486",2014-07-08,"Broetchen",497.86988009808,"Montag",NA,7,19.6,15,63
"2487",2014-07-09,"Broetchen",494.252899710859,"Donnerstag",NA,0,24.65,24,5
"2488",2014-07-10,"Broetchen",531.353706005132,"Dienstag",NA,0,24.757142,18,0
"2489",2014-07-11,"Broetchen",574.876667537715,"Mittwoch",NA,1,22.9375,18,NA
"2490",2014-07-12,"Broetchen",668.279669936841,"Samstag",NA,0,20.375,12,NA
"2491",2014-07-13,"Broetchen",755.585190097404,"Sonntag",NA,7,18.6,10,61
"2492",2014-07-14,"Broetchen",549.516511042481,"Freitag",NA,7,19.45,15,63
"2493",2014-07-15,"Broetchen",544.627684283587,"Montag",NA,6,22.2625,9,NA
"2494",2014-07-16,"Broetchen",558.201351317468,"Donnerstag",NA,6,19.4125,7,NA
"2495",2014-07-17,"Broetchen",601.547500290008,"Dienstag",NA,4,22.7625,7,NA
"2496",2014-07-18,"Broetchen",611.760795891468,"Mittwoch",NA,1,26.05,10,NA
"2497",2014-07-19,"Broetchen",758.007682186119,"Samstag",NA,0,28.0625,13,NA
"2498",2014-07-20,"Broetchen",780.884234750352,"Sonntag",NA,3,24.3125,15,NA
"2499",2014-07-21,"Broetchen",603.860645292956,"Freitag",NA,0,23.4875,19,5
"2500",2014-07-22,"Broetchen",613.026582121477,"Montag",NA,0,24.9875,14,NA
"2501",2014-07-23,"Broetchen",588.604501791308,"Donnerstag",NA,0,25,14,NA
"2502",2014-07-24,"Broetchen",571.880975843334,"Dienstag",NA,0,24.8375,11,NA
"2503",2014-07-25,"Broetchen",570.629898893856,"Mittwoch",NA,0,26.325,18,NA
"2504",2014-07-26,"Broetchen",685.499474554993,"Samstag",NA,6,22.375,10,21
"2505",2014-07-27,"Broetchen",782.178370436687,"Sonntag",NA,3,25.55,12,21
"2506",2014-07-28,"Broetchen",630.170881828104,"Freitag",NA,0,24.7625,7,NA
"2507",2014-07-29,"Broetchen",613.206800202833,"Montag",NA,0,25.35,10,NA
"2508",2014-07-30,"Broetchen",621.013463682731,"Donnerstag",NA,6,22.925,12,NA
"2509",2014-07-31,"Broetchen",600.50135887024,"Dienstag",NA,3,22.4375,12,21
"2510",2014-08-01,"Broetchen",607.946169858661,"Mittwoch",NA,1,26.725,8,NA
"2511",2014-08-02,"Broetchen",792.653007246797,"Samstag",NA,2,26.0875,12,NA
"2512",2014-08-03,"Broetchen",771.25128183175,"Sonntag",NA,5,23.0875,9,63
"2513",2014-08-04,"Broetchen",698.072698306791,"Freitag",NA,6,22.5125,8,NA
"2514",2014-08-05,"Broetchen",686.651118672334,"Montag",NA,5,23.0875,10,NA
"2515",2014-08-06,"Broetchen",716.477063899978,"Donnerstag",NA,0,22.825,10,NA
"2516",2014-08-07,"Broetchen",716.105540961349,"Dienstag",NA,7,20.3125,6,61
"2517",2014-08-08,"Broetchen",758.990490310671,"Mittwoch",NA,3,22.725,8,NA
"2518",2014-08-09,"Broetchen",874.906746085002,"Samstag",NA,6,20.1,17,61
"2519",2014-08-10,"Broetchen",745.259273774263,"Sonntag",NA,6,23.1,12,NA
"2520",2014-08-11,"Broetchen",653.868277321944,"Freitag",NA,4,20.075,13,21
"2521",2014-08-12,"Broetchen",664.240810149929,"Montag",NA,5,16.9125,12,95
"2522",2014-08-13,"Broetchen",677.282564266312,"Donnerstag",NA,2,20.9375,10,NA
"2523",2014-08-14,"Broetchen",678.815717852276,"Dienstag",NA,7,18.05,10,65
"2524",2014-08-15,"Broetchen",693.284904927365,"Mittwoch",NA,6,18.3625,8,61
"2525",2014-08-16,"Broetchen",799.707903247338,"Samstag",NA,6,17.2,15,61
"2526",2014-08-18,"Broetchen",764.810921387808,"Freitag",NA,6,15.2,15,61
"2527",2014-08-19,"Broetchen",628.966445772187,"Montag",NA,6,14.0875,12,61
"2528",2014-08-20,"Broetchen",643.938175647555,"Donnerstag",NA,5,15.675,17,21
"2529",2014-08-21,"Broetchen",619.405496973352,"Dienstag",NA,5,16.2625,11,21
"2530",2014-08-22,"Broetchen",648.097075152002,"Mittwoch",NA,7,16.325,12,61
"2531",2014-08-23,"Broetchen",811.164148879375,"Samstag",NA,4,15.9875,11,21
"2532",2014-08-24,"Broetchen",861.503164156281,"Sonntag",NA,3,16.3125,20,21
"2533",2014-08-25,"Broetchen",453.730646773893,"Freitag",NA,5,14.7875,13,65
"2534",2014-08-26,"Broetchen",468.647046949547,"Montag",NA,3,17.325,7,NA
"2535",2014-08-27,"Broetchen",552.631235154782,"Donnerstag",NA,1,19.875,9,NA
"2536",2014-08-28,"Broetchen",531.716288092032,"Dienstag",NA,0,19.75,9,0
"2537",2014-08-29,"Broetchen",523.697281303577,"Mittwoch",NA,5,19.125,12,63
"2538",2014-08-30,"Broetchen",663.358329683797,"Samstag",NA,7,17.75,9,61
"2539",2014-08-31,"Broetchen",636.485647070072,"Sonntag",NA,7,16.375,8,21
"2540",2014-09-01,"Broetchen",482.354587353566,"Freitag",NA,7,17.875,12,61
"2541",2014-09-02,"Broetchen",458.402237519055,"Montag",NA,2,18.375,13,NA
"2542",2014-09-03,"Broetchen",472.100194205842,"Donnerstag",NA,2,18.75,13,NA
"2543",2014-09-04,"Broetchen",450.131647250312,"Dienstag",NA,0,20,15,NA
"2544",2014-09-05,"Broetchen",486.120366811752,"Mittwoch",NA,2,21.375,10,NA
"2545",2014-09-06,"Broetchen",631.796059601553,"Samstag",NA,2,24,5,NA
"2546",2014-09-07,"Broetchen",611.729474874284,"Sonntag",NA,5,20,6,21
"2547",2014-09-08,"Broetchen",362.94350360382,"Freitag",NA,4,17.375,12,21
"2548",2014-09-09,"Broetchen",417.309647321288,"Montag",NA,6,17.125,16,63
"2549",2014-09-10,"Broetchen",400.83119972293,"Donnerstag",NA,2,18.625,12,NA
"2550",2014-09-11,"Broetchen",438.949019339398,"Dienstag",NA,4,17.375,13,NA
"2551",2014-09-12,"Broetchen",394.097063724273,"Mittwoch",NA,1,18.25,11,NA
"2552",2014-09-13,"Broetchen",579.441847231862,"Samstag",NA,7,17,12,NA
"2553",2014-09-14,"Broetchen",567.700325745729,"Sonntag",NA,7,17.625,14,61
"2554",2014-09-15,"Broetchen",329.771125793257,"Freitag",NA,2,19.75,13,NA
"2555",2014-09-16,"Broetchen",398.175977428321,"Montag",NA,0,20.125,13,NA
"2556",2014-09-17,"Broetchen",397.847841818431,"Donnerstag",NA,1,19.875,18,NA
"2557",2014-09-18,"Broetchen",397.178925069403,"Dienstag",NA,0,20.5,13,NA
"2558",2014-09-19,"Broetchen",402.244894589535,"Mittwoch",NA,0,20.75,9,5
"2559",2014-09-20,"Broetchen",569.825965185954,"Samstag",NA,3,19.375,7,10
"2560",2014-09-21,"Broetchen",602.711358590014,"Sonntag",NA,4,17,15,21
"2561",2014-09-22,"Broetchen",381.105485691034,"Freitag",NA,6,13,17,21
"2562",2014-09-23,"Broetchen",395.311723669985,"Montag",NA,4,14.75,6,NA
"2563",2014-09-24,"Broetchen",366.573708065858,"Donnerstag",NA,7,15.375,10,63
"2564",2014-09-25,"Broetchen",354.840744536323,"Dienstag",NA,7,14.5,17,61
"2565",2014-09-26,"Broetchen",379.344936641425,"Mittwoch",NA,7,16.75,13,61
"2566",2014-09-27,"Broetchen",474.89364807078,"Samstag",NA,2,16.375,14,NA
"2567",2014-09-28,"Broetchen",531.938294754594,"Sonntag",NA,4,18.5,7,NA
"2568",2014-09-29,"Broetchen",383.189548824255,"Freitag",NA,6,18.125,6,NA
"2569",2014-09-30,"Broetchen",419.295409384144,"Montag",NA,7,16.5,5,61
"2570",2014-10-01,"Broetchen",416.001423907184,"Donnerstag",NA,6,17.75,6,10
"2571",2014-10-02,"Broetchen",441.737318758307,"Dienstag",NA,6,18,6,NA
"2572",2014-10-03,"Broetchen",707.739671966281,"Mittwoch",NA,3,20,6,10
"2573",2014-10-04,"Broetchen",677.822064186239,"Samstag",NA,0,18.5,8,5
"2574",2014-10-05,"Broetchen",773.738416673644,"Sonntag",NA,1,16.25,7,NA
"2575",2014-10-06,"Broetchen",469.08880026482,"Freitag",NA,2,15.75,15,10
"2576",2014-10-07,"Broetchen",484.578575879817,"Montag",NA,7,13,10,65
"2577",2014-10-08,"Broetchen",470.174747308647,"Donnerstag",NA,6,14.125,10,61
"2578",2014-10-09,"Broetchen",487.357429909293,"Dienstag",NA,5,17.875,10,NA
"2579",2014-10-10,"Broetchen",472.068957327064,"Mittwoch",NA,4,16.375,10,NA
"2580",2014-10-11,"Broetchen",570.933322929603,"Samstag",NA,3,17,5,NA
"2581",2014-10-12,"Broetchen",599.265107232525,"Sonntag",NA,5,15.125,7,20
"2582",2014-10-13,"Broetchen",451.010836320036,"Freitag",NA,7,12.625,12,63
"2583",2014-10-14,"Broetchen",448.670332736577,"Montag",NA,6,14,5,61
"2584",2014-10-15,"Broetchen",512.13078238518,"Donnerstag",NA,7,13.875,6,21
"2585",2014-10-16,"Broetchen",442.369110603724,"Dienstag",NA,7,13.5,6,61
"2586",2014-10-17,"Broetchen",466.802718980504,"Mittwoch",NA,7,14.375,10,65
"2587",2014-10-18,"Broetchen",704.513358167715,"Samstag",NA,7,15.25,7,21
"2588",2014-10-19,"Broetchen",641.165146886643,"Sonntag",NA,7,17.375,13,95
"2589",2014-10-20,"Broetchen",384.841833056267,"Freitag",NA,6,14.625,18,61
"2590",2014-10-21,"Broetchen",407.362339131089,"Montag",NA,7,12.5,9,63
"2591",2014-10-22,"Broetchen",418.311469787191,"Donnerstag",NA,6,13,12,0
"2592",2014-10-23,"Broetchen",445.284138246298,"Dienstag",NA,6,13.125,7,0
"2593",2014-10-24,"Broetchen",452.520410554465,"Mittwoch",NA,7,13.5,9,NA
"2594",2014-10-25,"Broetchen",546.509665264924,"Samstag",NA,7,12.125,7,61
"2595",2014-10-26,"Broetchen",623.565486683245,"Sonntag",NA,5,12.75,9,0
"2596",2014-10-27,"Broetchen",408.229594124628,"Freitag",NA,2,14.5,9,NA
"2597",2014-10-28,"Broetchen",467.694413731179,"Montag",NA,0,13.875,8,NA
"2598",2014-10-29,"Broetchen",411.213305357583,"Donnerstag",NA,7,8.375,7,20
"2599",2014-10-30,"Broetchen",451.617664945835,"Dienstag",NA,2,10.625,5,10
"2600",2014-10-31,"Broetchen",404.579872169049,"Mittwoch",NA,8,12.875,5,10
"2601",2014-11-01,"Broetchen",501.127170965679,"Samstag",NA,2,16.5,8,0
"2602",2014-11-02,"Broetchen",643.077472226689,"Sonntag",NA,3,15.375,10,21
"2603",2014-11-03,"Broetchen",385.893487521255,"Freitag",NA,4,13.75,12,0
"2604",2014-11-04,"Broetchen",341.433323177735,"Montag",NA,7,11.625,8,61
"2605",2014-11-05,"Broetchen",325.21061769105,"Donnerstag",NA,7,9.5,11,61
"2606",2014-11-06,"Broetchen",367.7203968189,"Dienstag",NA,5,8.875,10,0
"2607",2014-11-07,"Broetchen",352.071739490799,"Mittwoch",NA,0,8.625,9,10
"2608",2014-11-08,"Broetchen",521.988816053164,"Samstag",NA,6,10.25,8,NA
"2609",2014-11-09,"Broetchen",686.670651764737,"Sonntag",NA,3,10.625,8,NA
"2610",2014-11-10,"Broetchen",316.334010323171,"Freitag",NA,6,8.75,7,61
"2611",2014-11-11,"Broetchen",297.976942376189,"Montag",NA,2,8.625,7,10
"2612",2014-11-12,"Broetchen",341.294225591248,"Donnerstag",NA,7,9.75,10,10
"2613",2014-11-13,"Broetchen",313.889092710271,"Dienstag",NA,7,10.75,4,28
"2614",2014-11-14,"Broetchen",333.817583254463,"Mittwoch",NA,7,10.75,10,10
"2615",2014-11-15,"Broetchen",422.089000189331,"Samstag",NA,8,9.25,14,10
"2616",2014-11-16,"Broetchen",657.334905297112,"Sonntag",NA,7,8,14,61
"2617",2014-11-17,"Broetchen",332.904975201731,"Freitag",NA,7,9.625,7,10
"2618",2014-11-18,"Broetchen",263.379736825833,"Montag",NA,7,8.875,13,61
"2619",2014-11-19,"Broetchen",289.909258530776,"Donnerstag",NA,7,8.5,11,61
"2620",2014-11-20,"Broetchen",281.963424468143,"Dienstag",NA,5,6.125,7,0
"2621",2014-11-21,"Broetchen",319.57590091164,"Mittwoch",NA,6,6.5,5,61
"2622",2014-11-22,"Broetchen",453.568987542716,"Samstag",NA,7,5.75,9,61
"2623",2014-11-23,"Broetchen",669.96766227908,"Sonntag",NA,6,6.75,7,21
"2624",2014-11-24,"Broetchen",308.910885833847,"Freitag",NA,3,9.375,10,0
"2625",2014-11-25,"Broetchen",296.604331640713,"Montag",NA,0,6.875,4,0
"2626",2014-11-26,"Broetchen",289.631522698695,"Donnerstag",NA,3,5.625,8,NA
"2627",2014-11-27,"Broetchen",295.530738816532,"Dienstag",NA,0,4.5,10,10
"2628",2014-11-28,"Broetchen",304.300653670483,"Mittwoch",NA,6,1.625,16,10
"2629",2014-11-29,"Broetchen",409.329550481107,"Samstag",NA,8,1,10,5
"2630",2014-11-30,"Broetchen",663.600383039894,"Sonntag",NA,8,0,11,10
"2631",2014-12-01,"Broetchen",270.594408452574,"Freitag",NA,7,-2,13,10
"2632",2014-12-02,"Broetchen",275.978325664349,"Montag",NA,8,-3,7,10
"2633",2014-12-03,"Broetchen",263.707717313025,"Donnerstag",NA,7,0.625,10,10
"2634",2014-12-04,"Broetchen",277.730660490861,"Dienstag",NA,8,3.75,9,61
"2635",2014-12-05,"Broetchen",251.296113439956,"Mittwoch",NA,7,2,7,61
"2636",2014-12-06,"Broetchen",425.235714224439,"Samstag",NA,2,5.75,7,10
"2637",2014-12-07,"Broetchen",579.742464536357,"Sonntag",NA,7,4.875,12,61
"2638",2014-12-08,"Broetchen",256.596029206385,"Freitag",NA,7,3.25,8,61
"2639",2014-12-09,"Broetchen",264.881624734699,"Montag",NA,8,2.125,9,45
"2640",2014-12-10,"Broetchen",252.699007927617,"Donnerstag",NA,5,4.875,13,61
"2641",2014-12-11,"Broetchen",283.467086138155,"Dienstag",NA,7,4,12,95
"2642",2014-12-12,"Broetchen",236.144754325065,"Mittwoch",NA,7,7.25,18,61
"2643",2014-12-13,"Broetchen",401.072721907004,"Samstag",NA,5,4.75,10,61
"2644",2014-12-14,"Broetchen",588.469539344584,"Sonntag",NA,4,3.5,9,10
"2645",2014-12-15,"Broetchen",243.234625513043,"Freitag",NA,7,4.75,11,61
"2646",2014-12-16,"Broetchen",280.87425993814,"Montag",NA,8,4.625,12,61
"2647",2014-12-17,"Broetchen",269.192321020123,"Donnerstag",NA,7,3.625,10,61
"2648",2014-12-18,"Broetchen",303.352792801362,"Dienstag",NA,7,10,11,61
"2649",2014-12-19,"Broetchen",307.884791280942,"Mittwoch",NA,5,8.125,15,61
"2650",2014-12-20,"Broetchen",384.797857820002,"Samstag",NA,6,5.375,24,21
"2651",2014-12-21,"Broetchen",508.555021590987,"Sonntag",NA,6,6.625,14,21
"2652",2014-12-22,"Broetchen",320.634871026775,"Freitag",NA,7,9.75,21,63
"2653",2014-12-23,"Broetchen",408.003200633712,"Montag",NA,7,9.125,19,61
"2654",2014-12-24,"Broetchen",477.653662285463,"Donnerstag",NA,5,7.75,21,61
"2655",2014-12-27,"Broetchen",513.661678925283,"Samstag",NA,3,-0.25,8,NA
"2656",2014-12-28,"Broetchen",623.538032623429,"Sonntag",NA,1,-0.5,7,0
"2657",2014-12-29,"Broetchen",458.033861425878,"Freitag",NA,5,0.75,10,0
"2658",2014-12-30,"Broetchen",581.740967169718,"Montag",NA,7,5.25,9,21
"2659",2014-12-31,"Broetchen",643.377780141136,"Donnerstag",NA,6,7.375,11,61
"2660",2015-01-02,"Broetchen",512.177720196036,"Mittwoch",NA,6,7.75,24,61
"2661",2015-01-03,"Broetchen",495.483686243828,"Samstag",NA,7,4.875,25,69
"2662",2015-01-04,"Broetchen",652.43960117373,"Sonntag",NA,0,4.75,15,NA
"2663",2015-01-05,"Broetchen",349.399884653548,"Freitag",NA,8,5.875,8,20
"2664",2015-01-06,"Broetchen",310.462558578491,"Montag",NA,8,3.625,8,10
"2665",2015-01-07,"Broetchen",289.568739500106,"Donnerstag",NA,6,5.75,10,61
"2666",2015-01-08,"Broetchen",313.907584824392,"Dienstag",NA,8,6.375,9,61
"2667",2015-01-09,"Broetchen",314.26237720896,"Mittwoch",NA,6,7.5,25,63
"2668",2015-01-10,"Broetchen",349.344531472799,"Samstag",NA,6,10,28,61
"2669",2015-01-11,"Broetchen",551.204782732623,"Sonntag",NA,5,4.25,23,61
"2670",2015-01-12,"Broetchen",254.720970873776,"Freitag",NA,7,7.5,19,61
"2671",2015-01-13,"Broetchen",253.267146283048,"Montag",NA,7,7.75,14,61
"2672",2015-01-14,"Broetchen",229.38414618971,"Donnerstag",NA,6,3.125,16,71
"2673",2015-01-15,"Broetchen",251.148387388712,"Dienstag",NA,7,6.75,14,61
"2674",2015-01-16,"Broetchen",314.442179091712,"Mittwoch",NA,6,6.75,13,0
"2675",2015-01-17,"Broetchen",447.611692815639,"Samstag",NA,1,4.25,12,21
"2676",2015-01-18,"Broetchen",615.895161452642,"Sonntag",NA,8,2,9,61
"2677",2015-01-19,"Broetchen",287.12848916472,"Freitag",NA,7,1,5,71
"2678",2015-01-20,"Broetchen",297.627496877784,"Montag",NA,7,-0.375,4,77
"2679",2015-01-21,"Broetchen",285.545986768458,"Donnerstag",NA,8,-1.125,4,10
"2680",2015-01-22,"Broetchen",265.194435459988,"Dienstag",NA,7,-1.375,3,49
"2681",2015-01-23,"Broetchen",279.183609587953,"Mittwoch",NA,8,-1.25,5,20
"2682",2015-01-24,"Broetchen",415.166425975778,"Samstag",NA,7,-0.5,10,71
"2683",2015-01-25,"Broetchen",555.586060097281,"Sonntag",NA,6,2.875,6,NA
"2684",2015-01-26,"Broetchen",285.783235454514,"Freitag",NA,7,3.375,10,61
"2685",2015-01-27,"Broetchen",286.802025247007,"Montag",NA,2,4.875,13,NA
"2686",2015-01-28,"Broetchen",318.608712118946,"Donnerstag",NA,7,4.875,17,61
"2687",2015-01-29,"Broetchen",276.548941252601,"Dienstag",NA,7,1.5,12,75
"2688",2015-01-30,"Broetchen",315.018937970584,"Mittwoch",NA,7,1.125,6,NA
"2689",2015-01-31,"Broetchen",433.183884520481,"Samstag",NA,7,-2.375,7,49
"2690",2015-02-01,"Broetchen",633.309542257817,"Sonntag",NA,7,-0.25,9,75
"2691",2015-02-02,"Broetchen",338.327210161774,"Freitag",NA,6,1,10,22
"2692",2015-02-03,"Broetchen",258.959088520931,"Montag",NA,7,-1,10,77
"2693",2015-02-04,"Broetchen",255.937860472559,"Donnerstag",NA,6,-1.875,9,0
"2694",2015-02-05,"Broetchen",277.511618112389,"Dienstag",NA,5,0.75,10,22
"2695",2015-02-06,"Broetchen",312.249043728816,"Mittwoch",NA,2,-0.5,6,22
"2696",2015-02-07,"Broetchen",381.572014473511,"Samstag",NA,7,4.125,18,20
"2697",2015-02-08,"Broetchen",531.337730533032,"Sonntag",NA,1,3.375,14,NA
"2698",2015-02-09,"Broetchen",281.177822022831,"Freitag",NA,7,6.875,13,61
"2699",2015-02-10,"Broetchen",266.498461599989,"Montag",NA,7,7.625,11,NA
"2700",2015-02-11,"Broetchen",283.832157618276,"Donnerstag",NA,8,4,5,NA
"2701",2015-02-12,"Broetchen",245.235034353123,"Dienstag",NA,8,2,4,10
"2702",2015-02-13,"Broetchen",250.608335314639,"Mittwoch",NA,8,1.25,6,10
"2703",2015-02-14,"Broetchen",417.742376983156,"Samstag",NA,7,1.625,9,28
"2704",2015-02-15,"Broetchen",481.860668097093,"Sonntag",NA,7,3.125,16,10
"2705",2015-02-16,"Broetchen",286.888417666815,"Freitag",NA,8,2,9,10
"2706",2015-02-17,"Broetchen",262.907455009083,"Montag",NA,6,1.125,7,45
"2707",2015-02-18,"Broetchen",248.327220948223,"Donnerstag",NA,3,5.5,12,10
"2708",2015-02-19,"Broetchen",284.788201346631,"Dienstag",NA,0,6.25,13,5
"2709",2015-02-20,"Broetchen",313.931874526489,"Mittwoch",NA,8,3.875,11,71
"2710",2015-02-21,"Broetchen",389.388938515412,"Samstag",NA,7,3.875,16,61
"2711",2015-02-22,"Broetchen",560.280256054484,"Sonntag",NA,5,5.25,13,0
"2712",2015-02-23,"Broetchen",222.509783508774,"Freitag",NA,7,4.5,12,61
"2713",2015-02-24,"Broetchen",243.882700841609,"Montag",NA,7,5.625,12,61
"2714",2015-02-25,"Broetchen",247.265053559437,"Donnerstag",NA,5,5.875,10,NA
